name,iau_name,salt_x1,salt_x1_err,salt_c,salt_c_err,rbtl_av,rbtl_av_err,rbtl_dm,rbtl_dm_err,xi_1,xi_2,xi_3,dm_residuals_twins,dm_residuals_salt,mask_twins,mask_salt
SNF20061024-000,SNF20061024-000,-1.8755120635947868,0.1733007836969782,-0.06238239140272883,0.032915968033948306,0.13147117894539562,0.013561694824679423,0.07249951147579638,0.04073625845154759,-0.639068308534604,-2.884558812610064,0.6278101907804451,0.029861488907139452,0.08245922959074736,True,True
SNF20061030-010,SNF20061030-010,0.26019497909676303,0.22168734035743398,0.11762601081894042,0.03242671980873646,0.24364507888201026,0.012932032274900453,0.07628481569343928,0.07895372642790409,-2.686176775000195,0.19259232765173318,0.010596803435983846,0.07395072347407225,0.1378025275286472,True,True
SNF20061111-002,SNF20061111-002,0.2974793945235472,0.22737569603649987,-0.021092587403873875,0.031865014713958306,-0.025276425756430243,0.012981556584300922,0.05743345148745896,0.03408006105122315,-0.3861250545439935,-1.717759113145722,1.4370390421025032,0.029633756080685775,0.09477874629977823,True,True
SNF20070330-024,SNF20070330-024,0.6954782989866821,0.2596719848774711,-0.09647966938932362,0.031097865226938803,-0.29505462770291635,0.01271056532042663,-0.14744487987917773,0.05320585306982496,-1.0736437450966272,1.2154739749569716,-1.8752657215557391,-0.1557931138075485,-0.21010008809184733,True,True
SNF20070403-001,SNF20070403-001,-0.520041439288736,0.1424724969254232,-0.00929842697153227,0.02856031086144739,0.01803336856928006,0.014100649432673371,-0.06269691051351635,0.02962265320139685,-0.12797053538126688,-1.8394638647177262,0.7917391280637175,-0.09187980298933329,-0.10111026709060766,True,True
SNF20070424-003,SNF20070424-003,0.42665507916819045,0.1132561445173188,-0.030978372184116476,0.02963926717553156,0.011828004915909324,0.017789076380111797,-0.028172890831197672,0.03672755205360314,-1.8380590819995046,0.5260674808985751,0.6379987176990646,-0.0705157420399164,0.1782639647467521,False,False
SNF20070427-001,SNF20070427-001,0.9244006162366105,0.2004826936403994,-0.1133359495177435,0.03205048261494364,-0.32660894188232725,0.012812598151815837,-0.07959102330295655,0.03030795548051823,3.543200411143321,-0.5500531448031643,-1.3971941527791902,-0.01894001589964943,-0.0641818949967563,True,True
SNF20070506-006,SNF20070506-006,1.2545833082170965,0.11869134646973922,-0.057598696457501264,0.028754629615272753,-0.1726241817270646,0.012012301414908224,-0.14561790412035733,0.062038091755337484,2.0007593292536345,1.8034781897561782,0.8673165580264844,-0.013925085869874315,-0.05358690423491108,True,True
SNF20070528-003,SNF20070528-003,1.2899664561307276,0.2521707149943708,0.08292490977033262,0.03366057415629098,0.016561150388836904,0.015316579598939799,-0.5872748770701978,0.02348063279070629,6.096014673376878,1.261752054517867,-1.3471683009053048,-0.24439981294561736,-0.5726251771726893,False,False
SNF20070531-011,SNF20070531-011,-1.5788063714401463,0.18965533344870256,-0.07151383037226144,0.0310703371087383,0.0581922284835683,0.012455064494617994,-0.03391438696034924,0.061395460952377884,-1.1885039383264857,-1.7712119461877842,-0.11980247585884875,-0.06158356311663,-0.046141738226135764,True,True
SNF20070630-006,SNF20070630-006,0.41973626741863157,0.12432639147399449,0.007555774718937425,0.030389299529761882,-0.026350866924101657,0.014188443728717078,-0.08428291830663766,0.03345176198608105,-1.395641663289832,0.3423267593628927,0.08719169725143587,-0.1055702975757565,-0.029960843772733448,False,False
SNF20070701-005,SNF20070701-005,-0.051248357389848564,0.1584408715308454,0.008510938443545557,0.03128687232883415,-0.01141379144359217,0.014288400653030846,-0.25453812807478465,0.03448296472405991,0.5234073248402542,2.0556619917826326,2.9143996718393312,-0.08073027586374731,-0.28187785859237646,True,True
SNF20070712-000,SNF20070712-000,0.03090645684813964,0.21494318067808837,-0.04386510451298109,0.03225540039852215,-0.0602495305409918,0.015812943188552912,0.03123327913049476,0.07413874975567213,0.4057950839404846,-1.2149152078212542,-0.015521347912497183,0.015531160385904758,0.0666430156596105,False,False
SNF20070712-003,SNF20070712-003,0.04810858263834028,0.19155147125237004,-0.12902777617483585,0.03183330302268439,-0.18895278324495093,0.013370375186388353,0.03948104493709578,0.03189458282527815,1.2060559327976563,-1.1155569668411935,0.8669649215736476,0.02836548151683599,0.11509004704726333,True,True
SNF20070725-001,SNF20070725-001,0.658662410351667,0.15890560482653449,-0.1360110925857272,0.03134614315897433,-0.25102416512748704,0.013716071738499787,0.0013533511205084878,0.034755841771441226,0.6182383746438729,0.7084850866038749,0.2653241868984094,0.003340205616452034,0.090728880058772,True,True
